"V1","V2"
"208",1208,24.5020150742013
"209",1209,25.9312433722356
"210",1210,27.3960073140987
"211",1211,41.3034270698143
"212",1212,20.4442309372553
"213",1213,25.3864838689617
"214",1214,34.3367548750574
"215",1215,26.3712973852382
"216",1221,20.6851701365801
"217",1222,30.8397254450952
"218",1223,3.96165227758436
"219",1219,7.21745957836152
"220",1216,5.35632485164053
"221",1220,10.9515336299959
"222",1218,6.39333727639019
"223",1217,7.01389616070572
"224",1235,37.56860923703
"225",1237,49.7401350550502
"226",1226,41.8268764737042
"227",1236,49.7401350550502
"228",1238,45.0481312856288
"229",1241,47.6389535184332
"230",1229,53.9984022917245
"231",1239,50.7771474797998
"232",1234,49.7401350550502
"233",1243,57.2196571036491
"234",1225,53.9984022917245
"235",1224,52.114089021481
"236",1230,50.7771474797998
"237",1242,45.0481312856288
"238",1228,51.3977063641154
"239",1231,53.9984022917245
"240",1233,48.5208526672747
"241",1232,52.114089021481
"242",1240,46.302011976752
"243",1227,49.7401350550502
"244",1244,24.7539864542176
"245",1246,27.1279404206484
"246",1245,24.7539864542176
"247",1247,23.9066856087238
"248",1248,17.7389932189729
"249",1251,22.2361501850679
"250",1250,31.4148359250568
"251",1249,11.1126648389418
"252",1252,33.6761937261814
"253",1253,-0.154347354080777
"254",1254,39.0587372256065
"255",1255,32.7435348707199
"256",1260,31.7822571386802
"257",1256,26.1834296717285
"258",1259,30.458240020275
"259",1257,24.2395831299167
"260",1261,33.5773525152223
"261",1258,29.1212984785939
"262",1262,25.4878625075824
"263",1284,62.7984757141985
"264",1283,66.0197305261231
"265",1266,66.0197305261231
"266",1270,58.5402084775243
"267",1267,55.347856545124
"268",1274,37.8395722137386
"269",1280,56.6558952072808
"270",1268,60.914162443955
"271",1294,39.5126087229081
"272",1275,51.654764966139
"273",1281,57.6929076320304
"274",1277,66.0197305261231
"275",1295,55.3189536655997
"276",1293,35.6679057989806
"277",1278,51.654764966139
"278",1276,35.6679057989806
"279",1286,54.8760197780636
"280",1291,38.175667181227
"281",1292,58.5402084775243
"282",1282,58.5402084775243
"283",1296,32.4466509870559
"284",1269,57.6929076320304
"285",1285,58.5402084775243
"286",1263,62.7984757141985
"287",1288,55.3189536655997
"288",1265,56.9765249746648
"289",1279,55.3189536655997
"290",1264,52.0976988536751
"291",1271,41.3969219931516
"292",1272,64.1354172558797
"293",1287,62.7984757141985
"294",1290,62.7984757141985
"295",1273,58.5402084775243
"296",1289,58.5402084775243
"297",1297,30.5623377168125
"298",1298,32.2852523731705
"299",1299,27.5831984073179
"300",1300,23.7384954833903
"301",1301,14.0747310476165
"302",1302,40.6519719720674
"303",1308,25.2092444408871
"304",1306,27.5831984073179
"305",1310,18.4965411863154
"306",1307,29.240769716383
"307",1304,30.8044532192425
"308",1305,28.920139948999
"309",1309,27.5831984073179
"310",1303,36.8549725238032
"311",1311,29.9519175917312
"312",1316,35.9623385364966
"313",1315,32.2981498370359
"314",1317,33.7780961493216
"315",1312,29.0299513576747
"316",1313,25.3700162764442
"317",1314,22.1487614645195
"318",1318,29.626020927781
"319",1320,36.9090674836481
"320",1321,29.9191861312365
"321",1319,31.0871167441144
"322",1322,22.7701675448265
"323",1323,30.5967361674864
"324",1324,65.0462711815202
"325",1325,33.0178220736946
"326",1326,23.4857030062007
"327",1330,31.4773319455271
"328",1327,39.3414126758228
"329",1329,40.9050961786822
"330",1328,40.0577953331884
"331",1334,32.278344167658
"332",1333,28.776240913468
"333",1332,39.5072144970888
"334",1335,32.6566102544493
"335",1339,42.6108817385259
"336",1338,42.1023260301903
"337",1337,21.7624927065419
"338",1336,18.6924045221034
"339",1331,47.3711253323591
"340",1340,44.9427292012921
"341",1341,33.6376901525798
"342",1342,26.5039360909173
"343",1343,27.5759325288273
"344",1344,36.969137422459
"345",1346,39.1968775107479
"346",1345,28.2982232953338
"347",1348,19.9884433904547
"348",1347,27.9772773054929
"349",1349,33.7523677077675
"350",1350,27.4538064585019
"351",1351,26.7559552369087
"352",1354,19.5993469195146
"353",1352,26.1651710486574
"354",1353,21.741148022287
"355",1355,20.1774645194275
"356",1356,26.4133398558273
"357",1359,52.9906928681569
"358",1362,28.6575506922115
"359",1361,42.4954270218767
"360",1357,28.439587933613
"361",1358,21.7960584006531
"362",1360,73.9795442734617
"363",1366,20.4756599708443
"364",1364,26.3365003795198
"365",1365,24.9317140074727
"366",1363,25.5812280530124
"367",1372,28.5546245682457
"368",1371,27.4707245306633
"369",1369,33.4255741300833
"370",1368,37.1937619872563
"371",1379,31.0145897817301
"372",1367,35.4995989795826
"373",1370,30.5569434909932
"374",1376,43.765481733763
"375",1373,24.917068922798
"376",1374,41.049693621156
"377",1377,23.2332416640387
"378",1378,23.8982725465067
"379",1375,44.3766124816128
"380",1381,15.4116725892976
"381",1380,28.1976003953293
"382",1382,25.8838318259959
"383",1383,23.3224378761721
"384",1384,22.0245018033468
"385",1385,31.3907449717759
"386",1386,61.8250163695955
"387",1387,28.920139948999
"388",1388,26.4312035545583
"389",1389,46.311019907821
"390",1391,38.4501182584713
"391",1392,27.1406517207156
"392",1393,37.960477562284
"393",1390,42.2187447989583
"394",1395,37.960477562284
"395",1394,42.2187447989583
"396",1402,36.6781332820861
"397",1409,47.8176368196817
"398",1406,37.4041302735972
"399",1400,37.3945159394517
"400",1396,31.7993071610963
"401",1401,40.6157707513763
"402",1405,35.0205619730209
"403",1399,35.0205619730209
"404",1398,40.6157707513763
"405",1397,33.1362487027775
"406",1408,42.5000840216198
"407",1407,37.0225343971701
"408",1410,36.6781332820861
"409",1404,42.5904309612445
"410",1403,30.970810013894
"411",1411,70.8897188663752
"412",1414,30.4234382853317
"413",1412,29.3864258605821
"414",1413,31.2707391308255
"415",1415,32.9620108421351
"416",1416,26.5195012182859
"417",1417,23.1329999423342
"418",1429,16.1065907747246
"419",1427,22.5491003985739
"420",1432,24.5872592792841
"421",1437,21.5120879738242
"422",1436,22.5491003985739
"423",1428,22.5491003985739
"424",1422,32.5278681511876
"425",1431,21.5120879738242
"426",1421,30.0616656794455
"427",1426,19.9484044709648
"428",1425,20.6647871283304
"429",1433,16.8200842044028
"430",1434,20.2310505955833
"431",1419,21.0783514410771
"432",1435,18.7804738580869
"433",1430,22.1061665110378
"434",1424,24.9230543650046
"435",1423,32.3038703189441
"436",1418,17.3097249005901
"437",1420,32.2544671244464
"438",1438,20.2108222442433
"439",1439,14.6956700052172
"440",1440,28.7813221801853
"441",1444,27.3871209660168
"442",1441,49.0859338927157
"443",1442,52.7462111342009
"444",1443,31.4609114054528
"445",1447,33.0432773260415
"446",1445,47.4936026859473
"447",1449,31.3722062592116
"448",1446,41.1894554672465
"449",1450,36.7074660255022
"450",1448,36.7074660255022
"451",1451,76.8736224624228
"452",1452,21.2933874722486
"453",1455,54.9170458181833
"454",1454,12.8524934947787
"455",1472,1.18244220961646
"456",1468,7.75838129532809
"457",1456,15.237903343927
"458",1469,14.2008909191773
"459",1457,15.237903343927
"460",1465,7.97291516053631
"461",1466,3.52301376632214
"462",1467,3.7419218168616
"463",1471,14.2008909191773
"464",1470,14.6905316153646
"465",1461,46.6028868838225
"466",1460,52.1421914987377
"467",1453,43.6738221556628
"468",1464,55.3634463106624
"469",1459,54.5161454651685
"470",1458,58.584701122587
"471",1462,53.7997628078029
"472",1463,53.9344762499948
"473",1474,35.0655730820454
"474",1473,27.1658728610043
"475",1477,36.5727182059304
"476",1479,14.2519135556696
"477",1476,22.1961570191209
"478",1478,30.0767908865705
"479",1475,30.0767908865705
"480",1480,21.7065163229336
"481",1481,45.1991398507145
"482",1483,46.6041108498338
"483",1482,45.0404273469744
"484",1484,51.7626432481473
"485",1485,63.0288539908232
"486",1486,61.8095716030478
"487",1487,31.5537806607481
"488",1489,21.6856743680711
"489",1490,34.8443752609177
"490",1491,22.6728494428975
"491",1488,21.6957062949944
"492",1493,66.932415781657
"493",1492,18.8054694604093
"494",1496,41.1735052598092
"495",1497,38.997365834576
"496",1495,34.5222303315282
"497",1494,25.252555259368
"498",1498,24.9366198105288
"499",1503,42.7560694480096
"500",1502,39.0393261846135
"501",1501,65.643145854656
"502",1500,69.5294315490487
"503",1499,72.2112655126097
"504",1504,40.517144288412
"505",1505,26.8391110012518
"506",1506,24.3601602351847
"507",1507,77.0982890153107
"508",1509,28.6086793921577
"509",1508,45.7715066363153
"510",1510,51.2191700591005
"511",1512,33.8724440232075
"512",1511,36.6581893155287
"513",1513,37.7292705938144
"514",1514,49.3331829450792
"515",1516,55.607716501672
"516",1515,55.607716501672
"517",1517,54.8913338443064
"518",1518,133.936424343437
"519",1521,46.8270180728117
"520",1522,32.4379800090957
"521",1523,35.104596025547
"522",1527,39.7786785245471
"523",1528,40.1730652588158
"524",1525,44.0276418775481
"525",1526,44.3275709944796
"526",1519,46.2118842647231
"527",1524,47.2488966894727
"528",1520,52.6351605242786
"529",1529,25.8175320048521
"530",1530,20.7604096605764
"531",1531,40.517144288412
"532",1532,25.7426006570089
"533",1533,40.6840758731233
"534",1535,36.9413128905886
"535",1534,26.6266623357877
"536",1545,36.8909584498584
"537",1540,36.7090200071671
"538",1541,55.8986705881248
"539",1544,62.7576337524081
"540",1542,63.6516414065532
"541",1537,55.2781117038092
"542",1539,72.421398188182
"543",1538,65.9788885643327
"544",1536,72.421398188182
"545",1543,78.0166069665373
"546",1546,39.9453729514607
"547",1547,56.3029258391474
"548",1551,43.9544012107474
"549",1548,32.2475708320394
"550",1549,39.7864108611133
"551",1550,34.1912020827579
"552",1552,46.0940468943821
"553",1553,36.4164962445358
"554",1554,38.5212767294543
"555",1555,40.9604030812113
"556",1557,37.4662376077091
"557",1556,44.542069038366
"558",1560,46.9282094445689
"559",1561,41.4693868811204
"560",1558,40.6446423997698
"561",1559,36.7070049304796
"562",1562,39.0130584647265
"563",1567,76.9762649088716
"564",1566,76.4288931803093
"565",1564,75.939252484122
"566",1565,78.3132064505528
"567",1563,73.4732699987048
"568",1570,24.7439248843039
"569",1569,24.127158157149
"570",1568,36.2986839751693
"571",1571,49.5174121304256
"572",1572,82.8257074968894
"573",1573,86.5943340373763
"574",1574,31.3288803205109
"575",1575,28.1076255085863
"576",1576,16.4956105301524
"577",1577,14.0688459006179
"578",1582,48.3573867764863
"579",1580,46.1879980029908
"580",1581,44.393330032462
"581",1578,32.3678308793922
"582",1579,35.9126046863882
"583",1583,47.8528728377096
"584",1587,45.7602476710133
"585",1588,91.5625415760423
"586",1584,85.5243989101508
"587",1586,78.487810749088
"588",1585,83.2773014524147
"589",1589,35.6948723196227
"590",1590,33.3168039521989
"591",1592,63.9079245065373
"592",1591,63.9079245065373
"593",1593,28.7292757796707
"594",1594,30.9605400352132
"595",1595,27.030560581694
"596",1596,37.2258506923712
"597",1597,56.578061183543
"598",1598,18.8305793415309
"599",1600,20.6733986902009
"600",1599,17.4521438782763
